0.153304,ML,Nube,Aproved,Right,100
0.000801,BL,Nube,Aproved,Right,100
0.155979,ML,Nube,Aproved,Right,100
0.000422,BL,Nube,Aproved,Right,100
0.159245,ML,Nube,Aproved,Right,100
0.000313,BL,Nube,Denied,Right,100
0.150072,ML,Nube,Aproved,Right,100
0.000371,BL,Nube,Aproved,Right,100
0.151651,ML,Nube,Aproved,Wrong,100
0.000967,BL,Nube,Aproved,Right,100
0.152350,ML,Nube,Aproved,Right,100
0.001334,BL,Nube,Aproved,Right,100
0.153262,ML,Nube,Aproved,Wrong,100
0.000333,BL,Nube,Denied,Right,100
0.156804,ML,Nube,Aproved,Right,100
0.000887,BL,Nube,Denied,Right,100
0.152704,ML,Nube,Aproved,Wrong,100
0.000777,BL,Nube,Denied,Right,100
0.152801,ML,Nube,Aproved,Right,100
0.000381,BL,Nube,Aproved,Right,100
0.152086,ML,Nube,Aproved,Right,100
0.000341,BL,Nube,Denied,Right,100
0.158776,ML,Nube,Aproved,Wrong,100
0.000391,BL,Nube,Aproved,Right,100
0.156263,ML,Nube,Aproved,Right,100
0.000617,BL,Nube,Aproved,Right,100
0.160739,ML,Nube,Aproved,Right,100
0.001237,BL,Nube,Aproved,Right,100
0.158873,ML,Nube,Aproved,Right,100
0.000497,BL,Nube,Aproved,Right,100
0.150098,ML,Nube,Aproved,Right,100
0.000915,BL,Nube,Aproved,Right,100
0.151953,ML,Nube,Aproved,Right,100
0.001732,BL,Nube,Aproved,Wrong,100
0.159576,ML,Nube,Aproved,Wrong,100
0.000901,BL,Nube,Denied,Right,100
0.153437,ML,Nube,Aproved,Right,100
0.001370,BL,Nube,Aproved,Right,100
0.156512,ML,Nube,Aproved,Right,100
0.000678,BL,Nube,Aproved,Right,100
0.157300,ML,Nube,Aproved,Right,100
0.000391,BL,Nube,Aproved,Right,100
0.155190,ML,Nube,Aproved,Right,100
0.000387,BL,Nube,Aproved,Right,100
0.152163,ML,Nube,Aproved,Right,100
0.000590,BL,Nube,Aproved,Right,100
0.154734,ML,Nube,Aproved,Right,100
0.000931,BL,Nube,Denied,Right,100
0.177478,ML,Nube,Aproved,Wrong,100
0.000741,BL,Nube,Aproved,Right,100
0.156618,ML,Nube,Aproved,Right,100
0.001347,BL,Nube,Aproved,Right,100
0.155265,ML,Nube,Aproved,Right,100
0.000653,BL,Nube,Aproved,Right,100
0.157591,ML,Nube,Aproved,Right,100
0.000820,BL,Nube,Aproved,Right,100
0.159444,ML,Nube,Aproved,Right,100
0.000320,BL,Nube,Denied,Right,100
0.154096,ML,Nube,Aproved,Right,100
0.001272,BL,Nube,Denied,Right,100
0.163577,ML,Nube,Aproved,Right,100
0.000421,BL,Nube,Aproved,Right,100
0.156577,ML,Nube,Aproved,Right,100
0.000335,BL,Nube,Denied,Right,100
0.155994,ML,Nube,Aproved,Right,100
0.001263,BL,Nube,Aproved,Right,100
0.153539,ML,Nube,Aproved,Right,100
0.000750,BL,Nube,Aproved,Right,100
0.150521,ML,Nube,Aproved,Right,100
0.001088,BL,Nube,Aproved,Right,100
0.160598,ML,Nube,Aproved,Wrong,100
0.000553,BL,Nube,Aproved,Right,100
0.152884,ML,Nube,Aproved,Right,100
0.000721,BL,Nube,Denied,Right,100
0.156718,ML,Nube,Aproved,Wrong,100
0.000695,BL,Nube,Aproved,Right,100
0.156287,ML,Nube,Aproved,Right,100
0.000901,BL,Nube,Aproved,Right,100
0.154622,ML,Nube,Aproved,Right,100
0.000377,BL,Nube,Aproved,Right,100
0.149495,ML,Nube,Aproved,Right,100
0.000327,BL,Nube,Denied,Right,100
0.161068,ML,Nube,Aproved,Wrong,100
0.000680,BL,Nube,Aproved,Right,100
0.155851,ML,Nube,Aproved,Right,100
0.001145,BL,Nube,Aproved,Right,100
0.150337,ML,Nube,Aproved,Right,100
0.000400,BL,Nube,Aproved,Right,100
0.156036,ML,Nube,Aproved,Right,100
0.000610,BL,Nube,Aproved,Right,100
0.154704,ML,Nube,Aproved,Right,100
0.000651,BL,Nube,Aproved,Right,100
0.152935,ML,Nube,Aproved,Right,100
0.000667,BL,Nube,Denied,Right,100
0.154970,ML,Nube,Aproved,Right,100
0.000396,BL,Nube,Aproved,Right,100
0.154378,ML,Nube,Aproved,Right,100
0.001091,BL,Nube,Denied,Right,100
0.155563,ML,Nube,Aproved,Wrong,100
0.000667,BL,Nube,Aproved,Right,100
0.152220,ML,Nube,Aproved,Right,100
0.000373,BL,Nube,Aproved,Right,100
0.148187,ML,Nube,Aproved,Wrong,100
0.000369,BL,Nube,Denied,Right,100
0.149896,ML,Nube,Aproved,Right,100
0.001229,BL,Nube,Aproved,Right,100
0.151578,ML,Nube,Aproved,Right,100
0.000734,BL,Nube,Denied,Right,100
0.159961,ML,Nube,Aproved,Right,100
0.000681,BL,Nube,Aproved,Right,100
0.157627,ML,Nube,Aproved,Right,100
0.000998,BL,Nube,Aproved,Wrong,100
0.156453,ML,Nube,Aproved,Right,100
0.001165,BL,Nube,Aproved,Right,100
0.154259,ML,Nube,Aproved,Right,100
0.000893,BL,Nube,Aproved,Right,100
0.159103,ML,Nube,Aproved,Right,100
0.000780,BL,Nube,Aproved,Right,100
0.156518,ML,Nube,Aproved,Right,100
0.001245,BL,Nube,Aproved,Right,100
0.158357,ML,Nube,Aproved,Right,100
0.000363,BL,Nube,Aproved,Right,100
0.152594,ML,Nube,Aproved,Right,100
0.000390,BL,Nube,Aproved,Wrong,100
0.156183,ML,Nube,Aproved,Right,100
0.001284,BL,Nube,Aproved,Right,100
0.154825,ML,Nube,Aproved,Right,100
0.000400,BL,Nube,Aproved,Right,500
0.157997,ML,Nube,Aproved,Right,500
0.000797,BL,Nube,Aproved,Right,500
0.161569,ML,Nube,Aproved,Right,500
0.000643,BL,Nube,Aproved,Right,500
0.154879,ML,Nube,Aproved,Right,500
0.000805,BL,Nube,Aproved,Right,500
0.157578,ML,Nube,Aproved,Right,500
0.000652,BL,Nube,Denied,Right,500
0.156225,ML,Nube,Aproved,Right,500
0.001565,BL,Nube,Aproved,Right,500
0.156136,ML,Nube,Aproved,Wrong,500
0.000381,BL,Nube,Aproved,Right,500
0.148425,ML,Nube,Aproved,Right,500
0.000736,BL,Nube,Aproved,Wrong,500
0.149793,ML,Nube,Aproved,Right,500
0.000661,BL,Nube,Aproved,Right,500
0.159709,ML,Nube,Aproved,Right,500
0.001186,BL,Nube,Aproved,Right,500
0.152257,ML,Nube,Aproved,Right,500
0.000978,BL,Nube,Denied,Right,500
0.156094,ML,Nube,Aproved,Right,500
0.001017,BL,Nube,Aproved,Right,500
0.156852,ML,Nube,Aproved,Right,500
0.000391,BL,Nube,Aproved,Right,500
0.153839,ML,Nube,Aproved,Right,500
0.000889,BL,Nube,Aproved,Right,500
0.155818,ML,Nube,Aproved,Right,500
0.000668,BL,Nube,Denied,Right,500
0.150936,ML,Nube,Aproved,Right,500
0.000712,BL,Nube,Denied,Right,500
0.151263,ML,Nube,Aproved,Right,500
0.000391,BL,Nube,Aproved,Right,500
0.157148,ML,Nube,Aproved,Right,500
0.000414,BL,Nube,Aproved,Right,500
0.157914,ML,Nube,Aproved,Wrong,500
0.000736,BL,Nube,Aproved,Right,500
0.153096,ML,Nube,Aproved,Right,500
0.001785,BL,Nube,Aproved,Wrong,500
0.155521,ML,Nube,Aproved,Wrong,500
0.000782,BL,Nube,Aproved,Right,500
0.162358,ML,Nube,Aproved,Right,500
0.000322,BL,Nube,Denied,Right,500
0.152254,ML,Nube,Aproved,Wrong,500
0.001449,BL,Nube,Aproved,Right,500
0.156731,ML,Nube,Aproved,Right,500
0.000693,BL,Nube,Aproved,Right,500
0.152312,ML,Nube,Aproved,Right,500
0.000817,BL,Nube,Denied,Right,500
0.152790,ML,Nube,Aproved,Right,500
0.001403,BL,Nube,Aproved,Wrong,500
0.155227,ML,Nube,Aproved,Wrong,500
0.001155,BL,Nube,Aproved,Right,500
0.153013,ML,Nube,Aproved,Right,500
0.000328,BL,Nube,Denied,Right,500
0.153774,ML,Nube,Aproved,Right,500
0.000753,BL,Nube,Aproved,Right,500
0.155180,ML,Nube,Aproved,Right,500
0.001117,BL,Nube,Denied,Right,500
0.154067,ML,Nube,Aproved,Wrong,500
0.000682,BL,Nube,Denied,Right,500
0.158709,ML,Nube,Aproved,Right,500
0.000699,BL,Nube,Denied,Right,500
0.152337,ML,Nube,Aproved,Right,500
0.000990,BL,Nube,Aproved,Right,500
0.155090,ML,Nube,Aproved,Right,500
0.000657,BL,Nube,Aproved,Wrong,500
0.155194,ML,Nube,Aproved,Wrong,500
0.001029,BL,Nube,Aproved,Right,500
0.157222,ML,Nube,Aproved,Right,500
0.000323,BL,Nube,Denied,Right,500
0.193583,ML,Nube,Aproved,Wrong,500
0.000720,BL,Nube,Aproved,Right,500
0.153332,ML,Nube,Aproved,Right,500
0.000690,BL,Nube,Aproved,Right,500
0.151929,ML,Nube,Aproved,Right,500
0.000335,BL,Nube,Denied,Right,500
0.155652,ML,Nube,Aproved,Right,500
0.000946,BL,Nube,Denied,Right,500
0.152552,ML,Nube,Aproved,Right,500
0.000980,BL,Nube,Denied,Right,500
0.155433,ML,Nube,Aproved,Right,500
0.001225,BL,Nube,Denied,Right,500
0.154292,ML,Nube,Aproved,Right,500
0.001048,BL,Nube,Aproved,Right,500
0.155884,ML,Nube,Aproved,Right,500
0.001173,BL,Nube,Aproved,Right,500
0.156506,ML,Nube,Aproved,Right,500
0.000964,BL,Nube,Aproved,Right,500
0.155756,ML,Nube,Aproved,Right,500
0.000597,BL,Nube,Denied,Right,500
0.152216,ML,Nube,Aproved,Right,500
0.000919,BL,Nube,Aproved,Right,500
0.162839,ML,Nube,Aproved,Right,500
0.000685,BL,Nube,Denied,Right,500
0.150934,ML,Nube,Aproved,Right,500
0.000963,BL,Nube,Denied,Right,500
0.155963,ML,Nube,Aproved,Right,500
0.000403,BL,Nube,Aproved,Right,500
0.164884,ML,Nube,Aproved,Right,500
0.001193,BL,Nube,Aproved,Right,500
0.153683,ML,Nube,Aproved,Right,500
0.000662,BL,Nube,Aproved,Right,500
0.162525,ML,Nube,Aproved,Right,500
0.000352,BL,Nube,Aproved,Right,500
0.150993,ML,Nube,Aproved,Right,500
0.001299,BL,Nube,Aproved,Right,500
0.155175,ML,Nube,Aproved,Right,500
0.001161,BL,Nube,Aproved,Right,500
0.159119,ML,Nube,Aproved,Right,500
0.000660,BL,Nube,Aproved,Right,500
0.161078,ML,Nube,Aproved,Right,500
0.000806,BL,Nube,Aproved,Right,500
0.153575,ML,Nube,Aproved,Right,500
0.000718,BL,Nube,Aproved,Wrong,500
0.156083,ML,Nube,Aproved,Right,500
0.000677,BL,Nube,Aproved,Right,500
0.157793,ML,Nube,Aproved,Right,500
0.000315,BL,Nube,Denied,Right,500
0.155149,ML,Nube,Aproved,Wrong,500
0.000305,BL,Nube,Denied,Right,500
0.156085,ML,Nube,Aproved,Right,500
0.001772,BL,Nube,Aproved,Right,500
0.155705,ML,Nube,Aproved,Right,500
0.001284,BL,Nube,Aproved,Right,500
0.156759,ML,Nube,Aproved,Right,500
0.000369,BL,Nube,Aproved,Right,500
0.156514,ML,Nube,Aproved,Right,500
0.000395,BL,Nube,Aproved,Wrong,500
0.156056,ML,Nube,Aproved,Right,500
0.000654,BL,Nube,Denied,Right,500
0.164122,ML,Nube,Aproved,Right,500
0.001027,BL,Nube,Aproved,Right,500
0.159627,ML,Nube,Aproved,Right,500
0.000937,BL,Nube,Aproved,Right,500
0.153800,ML,Nube,Aproved,Right,500
0.000625,BL,Nube,Aproved,Right,500
0.150847,ML,Nube,Aproved,Right,500
0.000395,BL,Nube,Aproved,Wrong,500
0.158011,ML,Nube,Aproved,Right,500
0.001123,BL,Nube,Denied,Right,500
0.155116,ML,Nube,Aproved,Right,500
0.000728,BL,Nube,Aproved,Right,500
0.154312,ML,Nube,Aproved,Right,500
0.000875,BL,Nube,Aproved,Wrong,500
0.154548,ML,Nube,Aproved,Right,500
0.001033,BL,Nube,Aproved,Right,500
0.151435,ML,Nube,Aproved,Right,500
0.001317,BL,Nube,Aproved,Right,500
0.154817,ML,Nube,Aproved,Right,500
0.000656,BL,Nube,Denied,Right,500
0.156402,ML,Nube,Aproved,Wrong,500
0.001145,BL,Nube,Aproved,Right,500
0.179457,ML,Nube,Aproved,Right,500
0.000607,BL,Nube,Aproved,Right,500
0.154058,ML,Nube,Aproved,Right,500
0.001094,BL,Nube,Aproved,Right,500
0.154536,ML,Nube,Aproved,Wrong,500
0.001011,BL,Nube,Aproved,Wrong,500
0.156341,ML,Nube,Aproved,Right,500
0.000608,BL,Nube,Denied,Right,500
0.155872,ML,Nube,Aproved,Wrong,500
0.000726,BL,Nube,Aproved,Right,500
0.158653,ML,Nube,Aproved,Right,500
0.000792,BL,Nube,Aproved,Right,500
0.153685,ML,Nube,Aproved,Right,500
0.000323,BL,Nube,Denied,Right,500
0.151566,ML,Nube,Aproved,Right,500
0.000337,BL,Nube,Denied,Right,500
0.158609,ML,Nube,Aproved,Right,500
0.000388,BL,Nube,Aproved,Wrong,500
0.165873,ML,Nube,Aproved,Right,500
0.000702,BL,Nube,Aproved,Wrong,500
0.153962,ML,Nube,Aproved,Right,500
0.001009,BL,Nube,Denied,Right,500
0.163123,ML,Nube,Aproved,Right,500
0.000678,BL,Nube,Denied,Right,500
0.155169,ML,Nube,Aproved,Right,500
0.000341,BL,Nube,Denied,Right,500
0.153529,ML,Nube,Aproved,Right,500
0.001135,BL,Nube,Aproved,Right,500
0.166622,ML,Nube,Aproved,Right,500
0.000633,BL,Nube,Aproved,Right,500
0.155496,ML,Nube,Aproved,Right,500
0.000792,BL,Nube,Aproved,Right,500
0.154535,ML,Nube,Aproved,Right,500
0.000319,BL,Nube,Denied,Right,500
0.152661,ML,Nube,Aproved,Right,500
0.000999,BL,Nube,Aproved,Right,500
0.154997,ML,Nube,Aproved,Right,500
0.000364,BL,Nube,Aproved,Right,500
0.155262,ML,Nube,Aproved,Right,500
0.000383,BL,Nube,Aproved,Right,500
0.152008,ML,Nube,Aproved,Right,500
0.001080,BL,Nube,Denied,Right,500
0.159048,ML,Nube,Aproved,Right,500
0.001283,BL,Nube,Denied,Right,500
0.156817,ML,Nube,Aproved,Right,500
0.001203,BL,Nube,Aproved,Right,500
0.155407,ML,Nube,Aproved,Right,500
0.000342,BL,Nube,Denied,Right,500
0.157382,ML,Nube,Aproved,Right,500
0.000791,BL,Nube,Aproved,Right,500
0.155547,ML,Nube,Aproved,Right,500
0.000720,BL,Nube,Aproved,Right,500
0.155185,ML,Nube,Aproved,Right,500
0.000677,BL,Nube,Aproved,Right,500
0.154624,ML,Nube,Aproved,Right,500
0.001266,BL,Nube,Aproved,Right,500
0.157370,ML,Nube,Aproved,Right,500
0.001286,BL,Nube,Aproved,Right,500
0.153961,ML,Nube,Aproved,Right,500
0.000406,BL,Nube,Denied,Right,500
0.153134,ML,Nube,Aproved,Right,500
0.000629,BL,Nube,Denied,Right,500
0.159675,ML,Nube,Aproved,Right,500
0.001000,BL,Nube,Aproved,Right,500
0.152127,ML,Nube,Aproved,Right,500
0.001292,BL,Nube,Aproved,Right,500
0.153032,ML,Nube,Aproved,Right,500
0.000364,BL,Nube,Aproved,Right,500
0.152838,ML,Nube,Aproved,Right,500
0.000403,BL,Nube,Aproved,Right,500
0.156251,ML,Nube,Aproved,Right,500
0.000694,BL,Nube,Aproved,Right,500
0.156459,ML,Nube,Aproved,Right,500
0.000889,BL,Nube,Aproved,Right,500
0.156461,ML,Nube,Aproved,Right,500
0.001219,BL,Nube,Aproved,Right,500
0.154019,ML,Nube,Aproved,Right,500
0.001046,BL,Nube,Denied,Right,500
0.157042,ML,Nube,Aproved,Right,500
0.001155,BL,Nube,Aproved,Right,500
0.154629,ML,Nube,Aproved,Wrong,500
0.000613,BL,Nube,Aproved,Right,500
0.161322,ML,Nube,Aproved,Right,500
0.000641,BL,Nube,Denied,Right,500
0.161977,ML,Nube,Aproved,Right,500
0.001369,BL,Nube,Aproved,Right,500
0.154068,ML,Nube,Aproved,Right,500
0.001016,BL,Nube,Aproved,Right,500
0.159025,ML,Nube,Aproved,Right,500
0.000328,BL,Nube,Denied,Right,500
0.155982,ML,Nube,Aproved,Wrong,500
0.001079,BL,Nube,Aproved,Right,500
0.157800,ML,Nube,Aproved,Right,500
0.001061,BL,Nube,Aproved,Right,500
0.154093,ML,Nube,Aproved,Right,500
0.000634,BL,Nube,Denied,Right,500
0.152810,ML,Nube,Aproved,Right,500
0.001958,BL,Nube,Aproved,Right,500
0.150839,ML,Nube,Aproved,Right,500
0.000394,BL,Nube,Aproved,Right,500
0.148615,ML,Nube,Aproved,Right,500
0.000665,BL,Nube,Aproved,Right,500
0.157204,ML,Nube,Aproved,Right,500
0.000680,BL,Nube,Denied,Right,500
0.152848,ML,Nube,Aproved,Right,500
0.001152,BL,Nube,Aproved,Right,500
0.169936,ML,Nube,Aproved,Right,500
0.000341,BL,Nube,Denied,Right,500
0.151208,ML,Nube,Aproved,Right,500
0.000380,BL,Nube,Aproved,Right,500
0.159400,ML,Nube,Aproved,Right,500
0.001184,BL,Nube,Aproved,Right,500
0.155880,ML,Nube,Aproved,Right,500
0.000968,BL,Nube,Denied,Right,500
0.161088,ML,Nube,Aproved,Right,500
0.000318,BL,Nube,Denied,Right,500
0.153259,ML,Nube,Aproved,Right,500
0.000416,BL,Nube,Aproved,Right,500
0.153224,ML,Nube,Aproved,Right,500
0.001128,BL,Nube,Aproved,Right,500
0.155998,ML,Nube,Aproved,Right,500
0.000767,BL,Nube,Aproved,Right,500
0.157840,ML,Nube,Aproved,Right,500
0.001035,BL,Nube,Aproved,Right,500
0.153530,ML,Nube,Aproved,Right,500
0.000330,BL,Nube,Denied,Right,500
0.161454,ML,Nube,Aproved,Right,500
0.000645,BL,Nube,Aproved,Right,500
0.153554,ML,Nube,Aproved,Right,500
0.000403,BL,Nube,Aproved,Right,500
0.167546,ML,Nube,Aproved,Right,500
0.000988,BL,Nube,Aproved,Right,500
0.157592,ML,Nube,Aproved,Right,500
0.000598,BL,Nube,Denied,Right,500
0.154537,ML,Nube,Aproved,Wrong,500
0.000764,BL,Nube,Aproved,Right,500
0.169129,ML,Nube,Aproved,Right,500
0.000330,BL,Nube,Denied,Right,500
0.151497,ML,Nube,Aproved,Right,500
0.000828,BL,Nube,Aproved,Right,500
0.156985,ML,Nube,Aproved,Right,500
0.001367,BL,Nube,Aproved,Right,500
0.154192,ML,Nube,Aproved,Right,500
0.000657,BL,Nube,Aproved,Right,500
0.154523,ML,Nube,Aproved,Right,500
0.000690,BL,Nube,Aproved,Right,500
0.157099,ML,Nube,Aproved,Right,500
0.000956,BL,Nube,Aproved,Right,500
0.154279,ML,Nube,Aproved,Right,500
0.001153,BL,Nube,Denied,Right,500
0.157125,ML,Nube,Aproved,Right,500
0.000388,BL,Nube,Aproved,Wrong,500
0.151846,ML,Nube,Aproved,Right,500
0.002802,BL,Nube,Aproved,Right,500
0.157452,ML,Nube,Aproved,Right,500
0.001191,BL,Nube,Aproved,Right,500
0.159475,ML,Nube,Aproved,Right,500
0.000349,BL,Nube,Aproved,Right,500
0.151219,ML,Nube,Aproved,Right,500
0.000904,BL,Nube,Denied,Right,500
0.149283,ML,Nube,Aproved,Right,500
0.000704,BL,Nube,Aproved,Right,500
0.154925,ML,Nube,Aproved,Right,500
0.000762,BL,Nube,Denied,Right,500
0.159398,ML,Nube,Aproved,Right,500
0.000801,BL,Nube,Aproved,Right,500
0.152216,ML,Nube,Aproved,Right,500
0.000966,BL,Nube,Aproved,Right,500
0.157131,ML,Nube,Aproved,Right,500
0.000753,BL,Nube,Aproved,Wrong,500
0.149693,ML,Nube,Aproved,Right,500
0.000550,BL,Nube,Denied,Right,500
0.157887,ML,Nube,Aproved,Wrong,500
0.000383,BL,Nube,Aproved,Right,500
0.152553,ML,Nube,Aproved,Right,500
0.001141,BL,Nube,Aproved,Right,500
0.158474,ML,Nube,Aproved,Right,500
0.001190,BL,Nube,Denied,Right,500
0.156665,ML,Nube,Aproved,Right,500
0.000694,BL,Nube,Aproved,Right,500
0.162435,ML,Nube,Aproved,Right,500
0.001357,BL,Nube,Aproved,Right,500
0.160523,ML,Nube,Aproved,Right,500
0.000941,BL,Nube,Aproved,Right,500
0.156113,ML,Nube,Aproved,Right,500
0.000642,BL,Nube,Aproved,Right,500
0.163910,ML,Nube,Aproved,Right,500
0.000749,BL,Nube,Aproved,Right,500
0.155872,ML,Nube,Aproved,Right,500
0.000402,BL,Nube,Aproved,Right,500
0.154408,ML,Nube,Aproved,Right,500
0.001318,BL,Nube,Aproved,Right,500
0.162660,ML,Nube,Aproved,Right,500
0.000374,BL,Nube,Aproved,Right,500
0.154523,ML,Nube,Aproved,Right,500
0.001095,BL,Nube,Denied,Right,500
0.155766,ML,Nube,Aproved,Right,500
0.000421,BL,Nube,Aproved,Right,500
0.150868,ML,Nube,Aproved,Right,500
0.000656,BL,Nube,Aproved,Right,500
0.155096,ML,Nube,Aproved,Right,500
0.000661,BL,Nube,Denied,Right,500
0.148201,ML,Nube,Aproved,Right,500
0.000832,BL,Nube,Aproved,Right,500
0.152148,ML,Nube,Aproved,Wrong,500
0.000978,BL,Nube,Aproved,Right,500
0.151873,ML,Nube,Aproved,Right,500
0.001012,BL,Nube,Aproved,Right,500
0.153548,ML,Nube,Aproved,Right,500
0.001030,BL,Nube,Aproved,Right,500
0.163540,ML,Nube,Aproved,Right,500
0.000760,BL,Nube,Aproved,Wrong,500
0.151281,ML,Nube,Aproved,Right,500
0.000695,BL,Nube,Aproved,Right,500
0.160146,ML,Nube,Aproved,Right,500
0.000438,BL,Nube,Aproved,Right,500
0.155906,ML,Nube,Aproved,Right,500
0.000867,BL,Nube,Aproved,Right,500
0.155380,ML,Nube,Aproved,Right,500
0.000994,BL,Nube,Aproved,Right,500
0.170493,ML,Nube,Aproved,Right,500
0.000729,BL,Nube,Aproved,Right,500
0.156334,ML,Nube,Aproved,Right,500
0.001139,BL,Nube,Aproved,Right,500
0.154613,ML,Nube,Aproved,Right,500
0.001217,BL,Nube,Aproved,Right,500
0.151180,ML,Nube,Aproved,Right,500
0.000890,BL,Nube,Denied,Right,500
0.156323,ML,Nube,Aproved,Right,500
0.001343,BL,Nube,Aproved,Right,500
0.153865,ML,Nube,Aproved,Right,500
0.000684,BL,Nube,Aproved,Right,500
0.156784,ML,Nube,Aproved,Right,500
0.000677,BL,Nube,Aproved,Right,500
0.154435,ML,Nube,Aproved,Right,500
0.000326,BL,Nube,Denied,Right,500
0.156498,ML,Nube,Aproved,Right,500
0.000534,BL,Nube,Denied,Right,500
0.162807,ML,Nube,Aproved,Right,500
0.000813,BL,Nube,Aproved,Right,500
0.158865,ML,Nube,Aproved,Right,500
0.001150,BL,Nube,Aproved,Right,500
0.158066,ML,Nube,Aproved,Right,500
0.001201,BL,Nube,Aproved,Right,500
0.157518,ML,Nube,Aproved,Right,500
0.001292,BL,Nube,Denied,Right,500
0.151675,ML,Nube,Aproved,Right,500
0.001075,BL,Nube,Aproved,Right,500
0.154751,ML,Nube,Aproved,Right,500
0.000754,BL,Nube,Aproved,Right,500
0.154962,ML,Nube,Aproved,Right,500
0.000639,BL,Nube,Aproved,Right,500
0.151428,ML,Nube,Aproved,Right,500
0.000866,BL,Nube,Aproved,Wrong,500
0.156100,ML,Nube,Aproved,Right,500
0.000321,BL,Nube,Denied,Right,500
0.151861,ML,Nube,Aproved,Wrong,500
0.000381,BL,Nube,Aproved,Right,500
0.155538,ML,Nube,Aproved,Right,500
0.000381,BL,Nube,Aproved,Right,500
0.151323,ML,Nube,Aproved,Right,500
0.000587,BL,Nube,Aproved,Right,500
